unit,region,preproc,model,thresh,score,info_bound,num_iters,runtime
yy1617_3_A,MLd,lyons,poisson,1.00,0.367851,295.648000,97.67,559.04
yy1617_3_A,MLd,lyons,binomial,0.00,0.197872,295.648000,441.40,4048.61
yy1617_3_A,MLd,lyons,binomial,0.25,0.136191,295.648000,93.67,657.23
yy1617_3_A,MLd,lyons,binomial,0.50,0.394670,295.648000,277.67,2170.91
yy1617_3_A,MLd,lyons,binomial,0.75,0.437766,295.648000,250.80,1037.54
yy1617_3_A,MLd,lyons,binomial,1.00,0.422296,295.648000,113.60,708.56
yy1617_3_A,MLd,lyons,leglm,0.00,0.122316,295.648000,183.47,2068.68
yy1617_3_A,MLd,lyons,leglm,0.25,0.083157,295.648000,28.13,648.22
yy1617_3_A,MLd,lyons,leglm,0.50,0.407505,295.648000,189.20,1596.52
yy1617_3_A,MLd,lyons,leglm,0.75,0.429826,295.648000,142.67,1325.34
yy1617_3_A,MLd,lyons,leglm,1.00,0.418890,295.648000,89.40,587.98
yy1617_3_A,MLd,surprise,linear,0.00,0.513844,295.648000,154.73,5466.04
yy1617_3_A,MLd,surprise,linear,0.25,0.509809,295.648000,57.73,743.66
yy1617_3_A,MLd,surprise,linear,0.50,0.507125,295.648000,55.67,648.07
yy1617_3_A,MLd,surprise,linear,0.75,0.504240,295.648000,29.27,371.70
yy1617_3_A,MLd,surprise,linear,1.00,0.494881,295.648000,145.27,1314.35
yy1617_3_A,MLd,surprise,sepnl_spline,0.00,0.545419,295.648000,154.73,5466.04
yy1617_3_A,MLd,surprise,sepnl_spline,0.25,0.537202,295.648000,57.73,743.66
yy1617_3_A,MLd,surprise,sepnl_spline,0.50,0.502543,295.648000,55.67,648.07
yy1617_3_A,MLd,surprise,sepnl_spline,0.75,0.529099,295.648000,29.27,371.70
yy1617_3_A,MLd,surprise,sepnl_spline,1.00,0.528508,295.648000,145.27,1314.35
yy1617_3_A,MLd,surprise,sepnl_dists,0.00,0.493284,295.648000,154.73,5466.04
yy1617_3_A,MLd,surprise,sepnl_dists,0.25,0.421780,295.648000,57.73,743.66
yy1617_3_A,MLd,surprise,sepnl_dists,0.50,0.494450,295.648000,55.67,648.07
yy1617_3_A,MLd,surprise,sepnl_dists,0.75,0.486678,295.648000,29.27,371.70
yy1617_3_A,MLd,surprise,sepnl_dists,1.00,0.461975,295.648000,145.27,1314.35
yy1617_3_A,MLd,surprise,poisson,0.00,0.290593,295.648000,115.20,1454.99
yy1617_3_A,MLd,surprise,poisson,0.25,0.269092,295.648000,34.00,1192.96
yy1617_3_A,MLd,surprise,poisson,0.50,0.254909,295.648000,36.80,538.17
yy1617_3_A,MLd,surprise,poisson,0.75,0.231341,295.648000,43.60,556.88
yy1617_3_A,MLd,surprise,poisson,1.00,0.234987,295.648000,89.27,1387.89
yy1617_3_A,MLd,surprise,binomial,0.00,0.384199,295.648000,140.87,2154.50
yy1617_3_A,MLd,surprise,binomial,0.25,0.392007,295.648000,37.93,484.18
yy1617_3_A,MLd,surprise,binomial,0.50,0.389332,295.648000,49.80,543.52
yy1617_3_A,MLd,surprise,binomial,0.75,0.377380,295.648000,58.07,1326.99
yy1617_3_A,MLd,surprise,binomial,1.00,0.326591,295.648000,100.93,1021.87
yy1617_3_A,MLd,surprise,leglm,0.00,0.472910,295.648000,63.53,819.20
yy1617_3_A,MLd,surprise,leglm,0.25,0.457533,295.648000,60.93,688.28
yy1617_3_A,MLd,surprise,leglm,0.50,0.447183,295.648000,34.93,429.28
yy1617_3_A,MLd,surprise,leglm,0.75,0.392678,295.648000,26.20,499.77
yy1617_3_A,MLd,surprise,leglm,1.00,0.262973,295.648000,59.87,1078.01
pupi0414_1,OV,rawspectrogram,linear,0.00,0.153407,98.020900,167.67,1374.20
pupi0414_1,OV,rawspectrogram,linear,0.25,0.671491,98.020900,289.93,4285.67
pupi0414_1,OV,rawspectrogram,linear,0.50,0.676830,98.020900,213.27,1442.04
pupi0414_1,OV,rawspectrogram,linear,0.75,0.678295,98.020900,185.67,1163.38
pupi0414_1,OV,rawspectrogram,linear,1.00,0.676859,98.020900,162.07,957.86
pupi0414_1,OV,rawspectrogram,sepnl_spline,0.00,0.609506,98.020900,417.67,3143.11
pupi0414_1,OV,rawspectrogram,sepnl_spline,0.25,0.671745,98.020900,289.93,4285.67
pupi0414_1,OV,rawspectrogram,sepnl_spline,0.50,0.670411,98.020900,213.27,1442.04
pupi0414_1,OV,rawspectrogram,sepnl_spline,0.75,0.654956,98.020900,185.67,1163.38
pupi0414_1,OV,rawspectrogram,sepnl_spline,1.00,0.678276,98.020900,162.07,957.86
pupi0414_1,OV,rawspectrogram,sepnl_dists,0.00,0.362818,98.020900,417.67,3143.11
pupi0414_1,OV,rawspectrogram,sepnl_dists,0.25,0.537939,98.020900,289.93,4285.67
pupi0414_1,OV,rawspectrogram,sepnl_dists,0.50,0.540347,98.020900,213.27,1442.04
pupi0414_1,OV,rawspectrogram,sepnl_dists,0.75,0.544648,98.020900,185.67,1163.38
pupi0414_1,OV,rawspectrogram,sepnl_dists,1.00,0.542459,98.020900,162.07,957.86
pupi0414_1,OV,rawspectrogram,poisson,0.00,0.656286,98.020900,2265.20,19732.22
pupi0414_1,OV,rawspectrogram,poisson,0.25,0.665547,98.020900,193.47,1625.84
pupi0414_1,OV,rawspectrogram,poisson,0.50,0.666518,98.020900,188.67,1582.39
pupi0414_1,OV,rawspectrogram,poisson,0.75,0.668132,98.020900,165.53,1268.66
pupi0414_1,OV,rawspectrogram,poisson,1.00,0.666088,98.020900,146.93,894.82
pupi0414_1,OV,rawspectrogram,binomial,0.00,0.475087,98.020900,1.07,166.54
pupi0414_1,OV,rawspectrogram,binomial,0.25,0.512396,98.020900,27.80,844.62
pupi0414_1,OV,rawspectrogram,binomial,0.50,0.668674,98.020900,510.67,3485.55
pupi0414_1,OV,rawspectrogram,binomial,0.75,0.672649,98.020900,268.27,1405.28
pupi0414_1,OV,rawspectrogram,binomial,1.00,0.675545,98.020900,172.00,959.79
pupi0414_1,OV,rawspectrogram,leglm,0.00,0.655343,98.020900,1189.53,11952.04
pupi0414_1,OV,rawspectrogram,leglm,0.25,0.678006,98.020900,210.87,1266.85
pupi0414_1,OV,rawspectrogram,leglm,0.50,0.680893,98.020900,138.73,1137.74
pupi0414_1,OV,rawspectrogram,leglm,0.75,0.682213,98.020900,126.20,1084.19
pupi0414_1,OV,rawspectrogram,leglm,1.00,0.680569,98.020900,156.27,1179.41
pupi0414_1,OV,lyons,linear,0.00,0.260275,98.020900,252.87,1569.88
pupi0414_1,OV,lyons,linear,0.25,0.633235,98.020900,261.27,1695.41
pupi0414_1,OV,lyons,linear,0.50,0.639526,98.020900,324.27,1856.51
pupi0414_1,OV,lyons,linear,0.75,0.642086,98.020900,224.67,1329.61
pupi0414_1,OV,lyons,linear,1.00,0.642350,98.020900,198.47,1161.21
pupi0414_1,OV,lyons,sepnl_spline,0.00,0.654659,98.020900,630.67,3670.61
pupi0414_1,OV,lyons,sepnl_spline,0.25,0.636589,98.020900,261.27,1695.41
pupi0414_1,OV,lyons,sepnl_spline,0.50,0.647025,98.020900,324.27,1856.51
pupi0414_1,OV,lyons,sepnl_spline,0.75,0.649447,98.020900,224.67,1329.61
pupi0414_1,OV,lyons,sepnl_spline,1.00,0.541063,98.020900,198.47,1161.21
pupi0414_1,OV,lyons,sepnl_dists,0.00,0.648474,98.020900,630.67,3670.61
pupi0414_1,OV,lyons,sepnl_dists,0.25,0.635854,98.020900,261.27,1695.41
pupi0414_1,OV,lyons,sepnl_dists,0.50,0.646025,98.020900,324.27,1856.51
pupi0414_1,OV,lyons,sepnl_dists,0.75,0.648965,98.020900,224.67,1329.61
pupi0414_1,OV,lyons,sepnl_dists,1.00,0.653571,98.020900,198.47,1161.21
pupi0414_1,OV,lyons,poisson,0.00,0.626394,98.020900,1934.47,35611.24
pupi0414_1,OV,lyons,poisson,0.25,0.635861,98.020900,212.47,1363.23
pupi0414_1,OV,lyons,poisson,0.50,0.640037,98.020900,210.93,1034.53
pupi0414_1,OV,lyons,poisson,0.75,0.639269,98.020900,210.13,1017.07
pupi0414_1,OV,lyons,poisson,1.00,0.637312,98.020900,146.33,1135.30
pupi0414_1,OV,lyons,binomial,0.00,0.476743,98.020900,1.00,193.67
pupi0414_1,OV,lyons,binomial,0.25,0.497391,98.020900,28.60,311.66
pupi0414_1,OV,lyons,binomial,0.50,0.621442,98.020900,207.13,1050.48
pupi0414_1,OV,lyons,binomial,0.75,0.641007,98.020900,265.33,1750.25
pupi0414_1,OV,lyons,binomial,1.00,0.642262,98.020900,181.93,990.28
pupi0414_1,OV,lyons,leglm,0.00,0.632323,98.020900,1355.93,14982.30
pupi0414_1,OV,lyons,leglm,0.25,0.642392,98.020900,231.53,1882.25
pupi0414_1,OV,lyons,leglm,0.50,0.647900,98.020900,184.00,1911.27
pupi0414_1,OV,lyons,leglm,0.75,0.647040,98.020900,165.53,1419.39
pupi0414_1,OV,lyons,leglm,1.00,0.638180,98.020900,154.73,1213.36
pupi0414_1,OV,surprise,linear,0.00,0.586981,98.020900,412.60,15723.08
pupi0414_1,OV,surprise,linear,0.25,0.593275,98.020900,240.20,6045.48
pupi0414_1,OV,surprise,linear,0.50,0.596777,98.020900,154.47,1490.56
pupi0414_1,OV,surprise,linear,0.75,0.617183,98.020900,118.93,2530.30
pupi0414_1,OV,surprise,linear,1.00,0.646331,98.020900,246.53,1951.07
